lat,lon,primary,name
48.71575,16.0748,false,"Kleine Kellertrift, Haugsdorf, Haugsdorf"
48.70533,16.06993,false,"Am Sandberg/Ziegelofengasse, Haugsdorf, Haugsdorf"
48.71301,16.05303,false,"Kellergasse Jetzelsdorf (Kellertrift), Jetzelsdorf, Haugsdorf"
48.71197,16.05894,false,"Kleine Kellergasse Jetzelsdorf, Jetzelsdorf, Haugsdorf"
48.718469,16.128518,false,"Kellergasse, Hadres, Hadres"
48.71523,16.11294,false,"Kellertrift, Untermarkersdorf, Hadres"
48.71223,16.11172,false,"Grillentrift, Untermarkersdorf, Hadres"
48.685948,16.154553,false,Kellergasse im Waidthal
48.685799,16.157192,false,Kellergasse im Querweg
48.68481,16.1681,false,"Kellergasse Obritz, Obritz, Hadres"
48.89319,15.43158,false,"Kellergasse, Thuma, Karlstein an der Thaya"
48.66398,15.65093,false,"Kellergruppe Frauenhofner Straße, Horn, Horn (Niederösterreich)"
48.69095,15.64114,false,"Feldweg Richtung Westen, Mödring, Horn (Niederösterreich)"
48.68838,15.6455,false,"An der Straße Richtung Horn, Mödring, Horn (Niederösterreich)"
48.7774,15.91168,false,Kellergasse
48.79739,15.89464,false,"Kellerweg, Niederfladnitz, Hardegg (Niederösterreich)"
48.79574,15.89267,false,"Riegersburger Straße, Niederfladnitz, Hardegg (Niederösterreich)"
48.81117,15.84681,false,"Richtung Roggenbauerkreuz, Pleißing, Hardegg (Niederösterreich)"
48.51136,15.94252,false,"Beim Sportplatz, Glaubendorf, Heldenberg"
48.50902,15.93618,false,"Gaisberggraben, Glaubendorf, Heldenberg"
48.50861,15.93498,false,"Polstergraben, Glaubendorf, Heldenberg"
48.508,15.9361,false,"Zwischengraben, Glaubendorf, Heldenberg"
48.50756,15.93672,false,"Holzgraben, Glaubendorf, Heldenberg"
48.50162,15.96621,false,"Kellergasse, Großwetzdorf, Heldenberg"
48.50086,15.96028,false,"Südliches Hintaus, Großwetzdorf, Heldenberg"
48.50548,15.96861,false,"Haselgraben, Großwetzdorf, Heldenberg"
48.49641,15.95147,false,"Kellergasse, Kleinwetzdorf, Heldenberg"
48.5079,15.99367,false,"Windberg, Unterthern, Heldenberg"
48.51501,16.00014,false,"Im Entental, Oberthern, Heldenberg"
48.51122,15.8552,false,"Himmelgraben, Ebersbrunn, Hohenwarth-Mühlbach am Manhartsberg"
48.5167,15.85942,false,"Richtung Pfaffstetten, Ebersbrunn, Hohenwarth-Mühlbach am Manhartsberg"
48.50795,15.82937,false,"Bei der Kirche, Hohenwarth, Hohenwarth-Mühlbach am Manhartsberg"
48.50519,15.82821,false,"Kellergasse, Hohenwarth, Hohenwarth-Mühlbach am Manhartsberg"
48.50469,15.82394,false,"Kremser Straße, Hohenwarth, Hohenwarth-Mühlbach am Manhartsberg"
48.4999,15.83386,false,"Rennweg, Hohenwarth, Hohenwarth-Mühlbach am Manhartsberg"
48.50007,15.83869,false,", Hohenwarth, Hohenwarth-Mühlbach am Manhartsberg"
48.51682,15.78841,false,", Mühlbach am Manhartsberg, Hohenwarth-Mühlbach am Manhartsberg"
48.52252,15.78685,false,", Mühlbach am Manhartsberg, Hohenwarth-Mühlbach am Manhartsberg"
48.52532,15.75266,false,", Olbersdorf, Hohenwarth-Mühlbach am Manhartsberg"
48.53199,15.79598,false,", Zemling, Hohenwarth-Mühlbach am Manhartsberg"
48.52931,15.78229,false,"Olbersdorfer Straße, Zemling, Hohenwarth-Mühlbach am Manhartsberg"
48.42056,15.55894,false,"Friedhofstraße, Egelsee, Krems an der Donau"
48.41877,15.55847,false,"Sandlstraße, Egelsee, Krems an der Donau"
48.42041,15.56183,false,"Ziegelofengasse, Egelsee, Krems an der Donau"
48.37969,15.68423,false,"Obere Hollenburger Hauptstraße, Hollenburg, Krems an der Donau"
48.37599,15.70226,false,"Untere Hollenburger Hauptstraße, Hollenburg, Krems an der Donau"
48.37719,15.69876,false,"Wetterkreuzstraße, Hollenburg, Krems an der Donau"
48.42048,15.61715,false,"Bründlgraben, Krems an der Donau, Krems an der Donau"
48.42313,15.62333,false,"Frechau, Sandgrube, Krems an der Donau, Krems an der Donau"
48.42703,15.63678,false,"Gebling, Krems an der Donau, Krems an der Donau"
48.42187,15.60977,false,"Holzgasse, Stratzinger Straße, Krems an der Donau, Krems an der Donau"
48.42427,15.61618,false,"Langenloiser Straße, Krems an der Donau, Krems an der Donau"
48.43762,15.6065,false,"Limbergstraße, Stratzingerstraße, Krems an der Donau, Krems an der Donau"
48.41943,15.61556,false,"Obere Weinzierlbergstraße, Krems an der Donau, Krems an der Donau"
48.42405,15.62864,false,"Talland / In der Leithen, Krems an der Donau, Krems an der Donau"
48.43567,15.62916,false,"Wolfsgraben, Krems an der Donau, Krems an der Donau"
48.43427,15.58932,false,"Rehberger Kellergasse, Rehberg, Krems an der Donau"
48.38332,15.6458,false,"Fuchsleitenweg, Thallern, Krems an der Donau"
48.38074,15.64134,false,"Schweren-Zapfen-Weg, Thallern, Krems an der Donau"
48.4495,15.71111,false,"Sachsenberg, Hadersdorf am Kamp, Hadersdorf-Kammern"
48.4795,15.71431,false,"Grub, Kammern (Gemeinde Hadersdorf-Kammern), Hadersdorf-Kammern"
48.4725,15.72075,false,"Kellergasse Kammern, Kammern (Gemeinde Hadersdorf-Kammern), Hadersdorf-Kammern"
48.47402,15.59142,false,"Annagasse, Lengenfeld, Lengenfeld"
48.47267,15.59833,false,"Dornergasse, Lengenfeld, Lengenfeld"
48.47447,15.60274,false,"Johannesgasse u. Kellerweg, Lengenfeld, Lengenfeld"
48.47272,15.60531,false,"Langenloiser Straße, Lengenfeld, Lengenfeld"
48.47426,15.60775,false,"Mühlfeldgasse, Lengenfeld, Lengenfeld"
48.45729,15.69914,false,"Kellergasse, Gobelsburg, Langenlois"
48.45366,15.70495,false,"Kellerweg Zeiselberg, Gobelsburg, Langenlois"
48.45477,15.70012,false,"Gobelsberg, Gobelsburg, Langenlois"
48.49152,15.68315,false,"Eichelberg, Haindorf, Langenlois"
48.4868,15.68756,false,"Im Grübl, Haindorf, Langenlois"
48.46662,15.68846,false,"Spiegelgraben, Haindorf, Langenlois"
48.48293,15.68418,false,"Vogerlweg u. Haselgraben, Haindorf, Langenlois"
48.47045,15.67699,false,"Dimmelgraben u. Oberer Spiegelgraben, Langenlois, Langenlois"
48.47013,15.66336,false,"Großer u. Kleiner Buriweg, Weinberggasse, Langenlois, Langenlois"
48.47599,15.65019,false,"Kühsteingraben, Langenlois, Langenlois"
48.47848,15.66949,false,"Käferbergstraße u. Schilterner Straße, Langenlois, Langenlois"
48.47555,15.65661,false,"Lissgraben, Langenlois, Langenlois"
48.46957,15.68075,false,"Mittlerer Spiegelgraben, Langenlois, Langenlois"
48.47461,15.65837,false,"Presslgraben, Langenlois, Langenlois"
48.46838,15.66843,false,"Sauberg, Langenlois, Langenlois"
48.49563,15.67375,false,"Seeberg, Langenlois, Langenlois"
48.4734,15.66017,false,"Weraingraben u. Weichselgraben, Langenlois, Langenlois"
48.4936,15.61106,false,"Kellergasse, Mittelberg, Langenlois"
48.51451,15.62233,false,"Schneidergraben, Schiltern, Langenlois"
48.51277,15.62549,false,"Kellergasse, Schiltern, Langenlois"
48.49258,15.69107,false,"Am Wechselberg, Zöbing, Langenlois"
48.49288,15.70055,false,"Am Heiligenstein, Zöbing, Langenlois"
48.49579,15.70288,false,"Lauser Kellergasse, Zöbing, Langenlois"
48.49297,15.69176,false,"Schönbergstraße, Zöbing, Langenlois"
48.32692,15.69218,false,"Kellerweg, Getzersdorf, Inzersdorf-Getzersdorf"
48.31554,15.67477,false,"Kellergasse, Inzersdorf ob der Traisen, Anzenberg, Inzersdorf-Getzersdorf"
48.32037,15.67692,false,"Hintaus, Inzersdorf ob der Traisen, Inzersdorf-Getzersdorf"
48.31007,15.67559,false,"Jakobsweg, Walpersdorf, Inzersdorf-Getzersdorf"
48.27014,15.78255,false,", Killing, Kapelln"
48.26829,15.75106,false,"Kellerstraße, Etzersdorf, Kapelln"
48.27531,15.75086,false,"Flinsberg/Weingartfeld, Etzersdorf, Kapelln"
48.23122,15.77929,false,", Pönning, Kapelln"
48.29979,15.81671,false,", Adletzberg, Herzogenburg"
48.2977,15.81647,false,", Adletzberg, Herzogenburg"
48.30215,15.73391,false,"Hühnerbühel, Angern, Herzogenburg"
48.30234,15.72934,false,"Waldstraße, Angern, Herzogenburg"
48.29559,15.66632,false,"Satzendorfer Straße, Ederding, Herzogenburg"
48.31171,15.7307,false,"Reitenkeller, Einöd, Herzogenburg"
48.31645,15.73016,false,"Bergkeller, Einöd, Herzogenburg"
48.30882,15.73208,false,"Ziegelweg, Einöd, Herzogenburg"
48.29523,15.78057,false,", Gutenbrunn, Herzogenburg"
48.29321,15.68886,false,"Kremser Straße, Herzogenburg, Herzogenburg"
48.29136,15.68437,false,"Neuberg, Herzogenburg, Herzogenburg"
48.29019,15.68407,false,"Krenntal, Herzogenburg, Herzogenburg"
48.28286,15.68359,false,"Kellergasse, Herzogenburg, Herzogenburg"
48.29723,15.76861,false,"Oberhameten, Hameten, Herzogenburg"
48.27786,15.68084,false,"Am Hainer Berg, Oberndorf in der Ebene, Herzogenburg"
48.28535,15.72182,false,"Bergkeller, Oberwinden, Herzogenburg"
48.27059,15.71638,false,"Am Berg, Ossarn, Herzogenburg"
48.27551,15.71925,false,", Ossarn, Herzogenburg"
48.29812,15.72869,false,"Lichtwörth, St. Andrä an der Traisen, Herzogenburg"
48.29983,15.73545,false,"Wiege, St. Andrä an der Traisen, Herzogenburg"
48.28727,15.72445,false,"Mitterfeld, Unterwinden, Herzogenburg"
48.28923,15.725,false,"Katzenbergweg, Unterwinden, Herzogenburg"
48.29781,15.68463,false,", Wielandsthal, Herzogenburg"
48.25358,15.60417,false,"Weingarten, Untermamau, Karlstetten"
48.250595,15.613519,false,"Mamauer Kellergasse, Untermamau, Karlstetten"
48.258175,15.617581,false,"Schaubinger Kellern, Schaubing, Karlstetten"
48.09339,16.60264,false,"Kellerzeile, Kleinneusiedl, Klein-Neusiedl"
48.06118,16.78913,false,"Beim Satzlweg, Höflein, Höflein (Niederösterreich)"
48.06425,16.79215,false,"Gugl, Brucker Straße, Höflein, Höflein (Niederösterreich)"
48.06933,16.78064,false,"Hintaus (Weinbergweg), Höflein, Höflein (Niederösterreich)"
48.06363,16.78299,false,"Hoher Weg, Höflein, Höflein (Niederösterreich)"
48.06332,16.79508,false,"Hutweide (Untere Kellergasse), Höflein, Höflein (Niederösterreich)"
48.06728,16.78233,false,"Spillern, Höflein, Höflein (Niederösterreich)"
48.19397,15.45549,false,"Berggasse Großsierning, Großsierning, Haunoldstein"
48.19842,15.45313,false,"Kirchenstraße Haunoldstein, Haunoldstein, Haunoldstein"
48.47628,15.86682,false,"Mühlgraben, Großriedenthal, Großriedenthal"
48.48428,15.85829,false,"Reithergraben, Großriedenthal, Großriedenthal"
48.47975,15.86088,false,"Wolfsgrube, Großriedenthal, Großriedenthal"
48.48872,15.87869,false,"Laimgrube, Neudegg (Gemeinde Großriedenthal), Großriedenthal"
48.48901,15.88291,false,"Hintaus, Neudegg (Gemeinde Großriedenthal), Großriedenthal"
48.49316,15.88367,false,", Neudegg (Gemeinde Großriedenthal), Großriedenthal"
48.4654,15.90538,false,"beim Friedhof, Ottenthal (Gemeinde Großriedenthal), Großriedenthal"
48.47241,15.89665,false,"Marienberg, Ottenthal (Gemeinde Großriedenthal), Großriedenthal"
48.46484,15.90018,false,"Hintaus, Ottenthal (Gemeinde Großriedenthal), Großriedenthal"
48.27914,16.03794,false,", Baumgarten am Tullnerfeld, Judenau-Baumgarten"
48.28243,16.0035,false,"Mühlgraben, Judenau, Judenau-Baumgarten"
48.4802,15.95415,false,"Ruppersthaler Straße, Baumgarten am Wagram, Großweikersdorf"
48.48396,15.95396,false,", Baumgarten am Wagram, Großweikersdorf"
48.46641,15.97528,false,"Kreuzbergstraße, Großweikersdorf, Großweikersdorf"
48.46497,15.97591,false,"Waasen, Großweikersdorf, Großweikersdorf"
48.47066,15.98877,false,"Höllgraben/Oberrußbacherstraße, Großweikersdorf, Großweikersdorf"
48.44496,15.9865,false,"Bahnhofstraße, Großwiesendorf, Großweikersdorf"
48.45104,15.99303,false,"Hauptstraße, Kleinwiesendorf, Großweikersdorf"
48.45252,15.99343,false,Keller
48.44928,15.99434,false,Keller
48.4487,15.994,false,Keller
48.46828,15.94582,false,"Baumgartner Straße, Ruppersthal, Großweikersdorf"
48.46818,15.94824,false,"Nördlicher Kirchenhohlweg, Ruppersthal, Großweikersdorf"
48.46695,15.94702,false,"Südlicher Kirchenhohlweg, Ruppersthal, Großweikersdorf"
48.47147,15.94086,false,"Reifel, Ruppersthal, Großweikersdorf"
48.46724,15.94204,false,"Schmiedgasse, Ruppersthal, Großweikersdorf"
48.46166,15.94775,false,"Königsbrunner Straße, Ruppersthal, Großweikersdorf"
48.43977,16.00259,false,", Tiefenthal, Großweikersdorf"
48.29884,16.14617,false,"Kogelgasse, Königstetten, Königstetten"
48.42424,15.9653,false,"Kellergasse Hippersdorf, Hippersdorf, Königsbrunn am Wagram"
48.42139,15.94381,false,"Kellergasse Bromberg, Königsbrunn am Wagram, Königsbrunn am Wagram, Königsbrunn am Wagram"
48.41695,15.9496,false,"Wagramstraße, Königsbrunn am Wagram, Königsbrunn am Wagram"
48.43049,15.90519,false,"Wagramkante / Alte Weinstraße, Engelmannsbrunn, Kirchberg am Wagram, Mitterstockstall, Unterstockstall, Kirchberg am Wagram"
48.4364,15.87673,false,Gebäudereihe Wagramkante
48.4382,15.88945,false,Gebäudereihe Wagramkante
48.43219,15.89916,false,Gebäudereihe Wagramkante
48.43157,15.9019,false,Gebäudereihe Wagramkante
48.42636,15.9204,false,Gebäudereihe Wagramkante
48.44381,15.87259,false,"Bei der Landesstraße 2014, Engelmannsbrunn, Kirchberg am Wagram"
48.4447,15.87447,false,"Haltergraben, Engelmannsbrunn, Kirchberg am Wagram"
48.43962,15.87166,false,"Hintaus, Engelmannsbrunn, Kirchberg am Wagram"
48.45103,15.86642,false,"In der Satz, Engelmannsbrunn, Kirchberg am Wagram"
48.43223,15.90932,false,"Mühlweg, Mitterstockstall, Kirchberg am Wagram"
48.43752,15.91546,false,"Schlossgraben, Mitterstockstall, Kirchberg am Wagram"
48.43439,15.91976,false,"Zeiselgraben, Mitterstockstall, Kirchberg am Wagram"
48.44373,15.90428,false,"Mayergraben, Oberstockstall, Kirchberg am Wagram"
48.42653,15.9266,false,"Kellergasse / Mitterberg, Unterstockstall, Kirchberg am Wagram"
48.42455,15.92628,false,Gebäudereihe Wagramkante
48.42888,16.21181,false,", Hatzenbach, Leitzersdorf"
48.41771,16.24592,false,"Kellergrund, Leitzersdorf, Leitzersdorf"
48.42093,16.25842,false,"Hanftal, Leitzersdorf, Leitzersdorf"
48.43111,16.26945,false,", Wollmannsberg, Leitzersdorf"
48.42764,16.26242,false,"Untern Weyer, Wollmannsberg, Leitzersdorf"
48.30775,16.36409,false,"Kellergasse, Langenzersdorf, Langenzersdorf"
48.47911,16.20582,false,", Geitzendorf, Großmugl"
48.49878,16.234,false,"Ernstbrunner Straße, Großmugl, Großmugl"
48.49298,16.23385,false,"In der Au, Großmugl, Großmugl"
48.49485,16.23725,false,"Kellergasse, Großmugl, Großmugl"
48.52299,16.24844,false,"Am Trümmern / Kellergasse, Herzogbirbaum, Großmugl"
48.52028,16.25269,false,"östliches Hintaus, Herzogbirbaum, Großmugl"
48.5146,16.24872,false,"südwestliches Hintaus / In Letteln, Herzogbirbaum, Großmugl"
48.51826,16.24551,false,"In Weidnen, Herzogbirbaum, Großmugl"
48.50398,16.25735,false,"Hintaus, Ottendorf, Großmugl"
48.50647,16.25705,false,", Ottendorf, Großmugl"
48.49798,16.19734,false,", Ringendorf, Großmugl"
48.47476,16.24093,false,", Roseldorf, Großmugl"
48.50993,16.21418,false,", Steinabrunn, Großmugl"
48.34746,16.38779,false,"Viehtrift / Hiataberg, Flandorf, Hagenbrunn"
48.32992,16.40589,false,", Hagenbrunn, Hagenbrunn"
48.38109,16.328341,false,"Güterweg Saubergen, Leobendorf, Leobendorf"
48.37926,16.32211,false,"Bründlgasse, Leobendorf, Leobendorf"
48.3789,16.31937,false,"Rohrbacher Straße, Leobendorf, Leobendorf"
48.39544,16.29821,false,"Kellerweg, Oberrohrbach, Leobendorf"
48.403208,16.301911,false,"Waldstraße, Oberrohrbach, Leobendorf"
48.38373,16.35766,false,"Am Hohlweg, Tresdorf, Leobendorf"
48.3819,16.35351,false,"Leobendorfer Straße, Tresdorf, Leobendorf"
48.38426,16.34712,false,"Obere Trift, Tresdorf, Leobendorf"
48.38685,16.35867,false,"Untere Trift, Tresdorf, Leobendorf"
48.38719,16.2821,false,"Kellergasse, Unterrohrbach, Leobendorf"
48.37697,16.321417,false,"Stockerauerstraße, Leobendorf, Leobendorf"
48.22125,15.49157,false,"Kellergasse, Hafnerbach, Hafnerbach"
48.47257,16.41113,false,"Flurstraße, Großrußbach, Großrußbach"
48.47123,16.41389,false,"Augraben / Heideweg / Sulzweg, Großrußbach, Großrußbach"
48.47676,16.41627,false,", Großrußbach, Großrußbach"
48.50072,16.41519,false,"Bei der Kirche, Hipples, Großrußbach"
48.50279,16.40906,false,"Hintaus, Hipples, Großrußbach"
48.50346,16.40518,false,", Hipples, Großrußbach"
48.46131,16.3713,false,"Kellergasse, Karnabrunn, Großrußbach"
48.46401,16.3774,false,"Laaer Straße, Karnabrunn, Großrußbach"
48.49335,16.39366,false,"Beim Hausberg, Kleinebersdorf, Großrußbach"
48.4965,16.39057,false,"Kellergasse, nördlicher Teil, Kleinebersdorf, Großrußbach"
48.49409,16.38949,false,"Kellergasse, südlicher Teil, Kleinebersdorf, Großrußbach"
48.45796,16.39783,false,"Hauptstraße (Kellerberg), Weinsteig, Großrußbach"
48.47496,16.3808,false,"An der Bundesstraße, bei der ÖBB, Wetzleinsdorf, Großrußbach"
48.47646,16.38251,false,"Brunnenweg, Wetzleinsdorf, Großrußbach"
48.47999,16.38201,false,"Mühlberg, Wetzleinsdorf, Großrußbach"
48.48021,16.37254,false,"Mühlenweg, Wetzleinsdorf, Großrußbach"
48.44236,16.39885,false,"Kellergasse (Schloßberg, Kramergasse), Hetzmannsdorf, Harmannsdorf"
48.44227,16.40203,false,", Hetzmannsdorf, Harmannsdorf"
48.39929,16.40544,false,"Kellergasse, Kleinrötz, Harmannsdorf"
48.3988,16.40841,false,"Am Hohlweg, Kleinrötz, Harmannsdorf"
48.43383,16.35891,false,"Trift, Obergänserndorf, Harmannsdorf"
48.43112,16.36943,false,"Hoftenngasse, Obergänserndorf, Harmannsdorf"
48.42705,16.36711,false,"Hohlgasse, Obergänserndorf, Harmannsdorf"
48.42528,16.37527,false,"Kellergasse, Obergänserndorf, Harmannsdorf"
48.42953,16.36794,false,"Plattenweg, Obergänserndorf, Harmannsdorf"
48.43464,16.37077,false,"Schwemmgasse, Obergänserndorf, Harmannsdorf"
48.43286,16.36471,false,"Seitweg, Obergänserndorf, Harmannsdorf"
48.39748,16.3704,false,"Kellergasse (inkl. Ziegeleigasse, Fasangarten, Kogelgasse), Rückersdorf, Harmannsdorf"
48.39073,16.36713,false,"Laaer Straße, Rückersdorf, Harmannsdorf"
48.39471,16.36373,false,", Rückersdorf, Harmannsdorf"
48.39026,16.3645,false,", Rückersdorf, Harmannsdorf"
48.40334,16.37263,false,", Rückersdorf, Harmannsdorf"
48.37367,16.39097,false,"Kellergasse, Seebarn, Harmannsdorf"
48.42895,16.42491,false,"Kellergasse, Am Schubertbrunnen, Würnitz, Harmannsdorf"
48.70195,16.69177,false,"Hödlgasse, Herrnbaumgarten, Herrnbaumgarten"
48.69845,16.68688,false,"Kellergasse, Herrnbaumgarten, Herrnbaumgarten"
48.69854,16.68321,false,"Langer Berg, Herrnbaumgarten, Herrnbaumgarten"
48.69775,16.67513,false,"Steinweg, Herrnbaumgarten, Herrnbaumgarten"
48.69574,16.67587,false,"Tiefer Graben (Schindergasse), Herrnbaumgarten, Herrnbaumgarten"
48.66598,16.22353,false,"Keglerberg, Diepolz, Großharras"
48.66558,16.24505,false,"Zwingendorfer Straße, Großharras, Großharras"
48.66479,16.24274,false,"Kellergasse, Großharras, Großharras"
48.65864,16.24505,false,"Teichkellern, Großharras, Großharras"
48.66327,16.24212,false,"Zeughausgasse, Großharras, Großharras"
48.66199,16.24838,false,", Großharras, Großharras"
48.73103,16.23557,false,"Schatz, Zwingendorf, Großharras"
48.70278,16.36235,false,", Hanfthal, Laa an der Thaya"
48.70376,16.3628,false,"Hintaus, Hanfthal, Laa an der Thaya"
48.69926,16.36106,false,"Hintere Zeile, Hanfthal, Laa an der Thaya"
48.7025,16.45803,false,", Kottingneusiedl, Laa an der Thaya"
48.72285,16.40823,false,"Kellerweg, Laa an der Thaya, Laa an der Thaya"
48.67423,16.40965,false,"Fallbacher Straße, Ungerndorf, Laa an der Thaya"
48.73628,16.28566,false,"Schatz, Pernhofen, Laa an der Thaya"
48.53753,16.45576,false,"Am Mühlberg, Eggersdorf, Ladendorf"
48.53554,16.45718,false,"hinterm Dorf, Eggersdorf, Ladendorf"
48.54755,16.46618,false,"Kellergasse, Garmanns, Ladendorf"
48.55352,16.44383,false,"Kellergasse, Grafensulz, Ladendorf"
48.55199,16.44827,false,"nächst Grafensulz 70, Grafensulz, Ladendorf"
48.5259,16.44422,false,"Hühnerberg / Bei der Kirche, Herrnleis, Ladendorf"
48.52626,16.44645,false,"Kellergasse, Herrnleis, Ladendorf"
48.53178,16.49337,false,"Kellerplatzl / Leopoldstadt, Wiener Weg, Ladendorf, Ladendorf"
48.53551,16.48413,false,"Sätzeln I / Am Berg, Ladendorf, Ladendorf"
48.53411,16.47763,false,"Sätzeln II / Eggersdorfer Weg, Ladendorf, Ladendorf"
48.53127,16.48025,false,"Kellerschipfl / Obere Kellergasse, Ladendorf, Ladendorf"
48.53735,16.49373,false,"Kirchbergen / Untere Kellergasse, Ladendorf, Ladendorf"
48.53087,16.48466,false,"Feldgasse, Ladendorf, Ladendorf"
48.49716,16.51714,false,"Kellerplatz / Kellergasse, Waldelweg, Neubau, Ladendorf"
48.50375,16.51779,false,"Ladendorfer Straße, Neubau, Ladendorf"
48.503,16.52239,false,"Stockartfeld / Paasdorfer Straße, Neubau, Ladendorf"
48.52913,16.42484,false,"Bei der Kirche, Pürstendorf, Ladendorf"
48.47894,16.47521,false,"Berggasse / Lindengasse, Niederkreuzstetten, Kreuzstetten"
48.48157,16.47588,false,"Brunnengasse / Am Teichfeld, Niederkreuzstetten, Kreuzstetten"
48.47856,16.46886,false,"Lüßweg, Niederkreuzstetten, Kreuzstetten"
48.4756,16.47602,false,"Wiener Straße, Niederkreuzstetten, Kreuzstetten"
48.48632,16.4535,false,"Burleiten, Oberkreuzstetten, Kreuzstetten"
48.48276,16.4482,false,"Hochreithgasse, Oberkreuzstetten, Kreuzstetten"
48.47931,16.45136,false,", Oberkreuzstetten, Kreuzstetten"
48.48983,16.44741,false,"Schottenfeld, Oberkreuzstetten, Kreuzstetten"
48.48493,16.50396,false,"Kellergasse, Streifing, Kreuzstetten"
48.48285,16.50284,false,"Kreuzstettner Weg, Streifing, Kreuzstetten"
48.45062,16.49279,false,"Bahnstraße / Kellergasse, Hautzendorf, Kreuttal"
48.45213,16.4906,false,", Hautzendorf, Kreuttal"
48.46634,16.44844,false,"Kellergasse, Hornsburg, Kreuttal"
48.43315,16.48237,false,"Hauptstraße (Kreuttalstraße), Unterolberndorf, Kreuttal"
48.43171,16.47492,false,"Birkenweg (1. Kellergasse), Unterolberndorf, Kreuttal"
48.43032,16.4757,false,"2. Kellergasse, Unterolberndorf, Kreuttal"
48.42874,16.47636,false,"3. Kellergasse (In der Sonnleiten), Unterolberndorf, Kreuttal"
48.43716,16.47756,false,"Kellergasse (In Rosenbergen), Unterolberndorf, Kreuttal"
48.4674,16.52226,false,"Im Oberen Kreuth, Bogenneusiedl, Hochleithen"
48.44073,16.51617,false,"Hintaus, Traunfeld, Hochleithen"
48.4433,16.5148,false,"Kellergasse, Traunfeld, Hochleithen"
48.44271,16.52212,false,"Lindenberg (Lenaberg), Traunfeld, Hochleithen"
48.44918,16.52277,false,"Grasingerweg, Traunfeld, Wolfpassing an der Hochleithen, Hochleithen"
48.45224,16.52855,false,"Obere Kellergasse und Untere Kellergasse (Kellergasse I), Wolfpassing an der Hochleithen, Hochleithen"
48.45334,16.53067,false,"Mühlstraße (Kellergasse II), Wolfpassing an der Hochleithen, Hochleithen"
48.63164,16.82568,false,"Hohlweg, Kellergasse, Edenberg, Hausbrunn, Hausbrunn"
48.63026,16.82979,false,"Kirchberg, Hausbrunn, Hausbrunn"
48.62404,16.83475,false,"Rabensburger Straße, Hausbrunn, Hausbrunn"
48.63001,16.82218,false,"Spanndau, Hausbrunn, Hausbrunn"
48.41761,16.62561,false,"Zeisselthal, Groß-Schweinbarth, Groß-Schweinbarth"
48.41523,16.62884,false,"Am Königsberg, Hochleitengasse, Groß-Schweinbarth, Groß-Schweinbarth"
48.41281,16.63374,false,"Meierhofgasse, Hofkeller, Groß-Schweinbarth, Groß-Schweinbarth"
48.41023,16.63448,false,"Mühlschüttel, Groß-Schweinbarth, Groß-Schweinbarth"
48.6116,16.76025,false,"Kellergasse, Hauskirchen, Hauskirchen"
48.59565,16.71271,false,"Am Ringerberg, Prinzendorf, Hauskirchen"
48.59443,16.73117,false,"Steinberg, Prinzendorf, Hauskirchen"
48.59508,16.7188,false,"Zistersdorfer Straße, Prinzendorf, Hauskirchen"
48.60433,16.71597,false,"Hintaus, Rannersdorf an der Zaya, Hauskirchen"
48.60495,16.71074,false,"Scheibenbergstraße, Rannersdorf an der Zaya, Hauskirchen"
48.46084,16.6534,false,"Kellergasse, Hohenruppersdorf, Hohenruppersdorf"
48.45903,16.66096,false,"Matzner Straße (Obere Hauptstraße), Hohenruppersdorf, Hohenruppersdorf"
48.46066,16.64758,false,"Wiener Straße, Hohenruppersdorf, Hohenruppersdorf"
48.50279,16.86372,false,"Gießhübel (Am Hoadl), Jedenspeigen, Jedenspeigen"
48.50158,16.87075,false,"Hundsberg (Kellerberg), Jedenspeigen, Jedenspeigen"
48.5117,16.8832,false,"Kellergasse, Sierndorf an der March, Jedenspeigen"
48.61357,16.89519,false,"Kellerberg, Kapellenweg, Adamstal, Hohenau an der March, Hohenau an der March"
47.9425406,16.5736985,false,"Kellergasse, Hof am Leithaberge"
48.54854,15.81563,false,"Kellergasse Baierdorf, Baierdorf, Ravelsbach"
48.54548,15.81733,false,", Baierdorf, Ravelsbach"
48.556,15.8723,false,"Haltergraben / Beim Kreuz, Gaindorf, Ravelsbach"
48.549955,15.869141,false,"Schmidgraben, Gaindorf, Ravelsbach"
48.554163,15.873911,false,"Bahnstraße, Gaindorf, Ravelsbach"
48.5564,15.8632,false,"Veigelberg, Gaindorf, Ravelsbach"
48.55213,15.85788,false,"Fliegentanz, Gaindorf, Ravelsbach"
48.553157,15.896368,false,"Wiesbergkellergasse, Minichhofen, Ravelsbach"
48.559614,15.900135,false,"Sitzendorfer Kellergasse, Minichhofen, Ravelsbach"
48.54963,15.829235,false,"Herrengasse, Kellergasse Oberravelsbach, Oberravelsbach, Ravelsbach"
48.5497,15.82626,false,"Saugasse, Oberravelsbach, Ravelsbach"
48.55112,15.82975,false,", Oberravelsbach, Ravelsbach"
48.5475,15.82705,false,", Oberravelsbach, Ravelsbach"
48.55468,15.8168,false,"Kellergasse Wilhelmsdorf, Oberravelsbach, Ravelsbach"
48.5721,15.8517,false,"Kellergasse Parisdorf, Parisdorf, Ravelsbach"
48.57123,15.85424,false,"Berg, Parisdorf, Ravelsbach"
